date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice,n_submissions,n_contributors,source_mix,status,method_version,snapshot_id
2026-05-30,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,cereals and tubers,Wheat,KG,actual,Retail,ETB,60.25,0.4304,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-30,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,cereals and tubers,Maize,KG,actual,Retail,ETB,39.52,0.2823,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-30,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,vegetables and fruits,Onion,KG,actual,Retail,ETB,39.01,0.2786,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-30,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,oil and fats,Cooking oil,L,actual,Retail,ETB,163.33,1.1666,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-30,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,98.73,0.7052,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-30,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,cereals and tubers,Wheat,KG,actual,Retail,ETB,61.62,0.4401,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-30,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,cereals and tubers,Maize,KG,actual,Retail,ETB,40.59,0.2899,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-30,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,vegetables and fruits,Onion,KG,actual,Retail,ETB,41.05,0.2932,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-30,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,oil and fats,Cooking oil,L,actual,Retail,ETB,164.19,1.1728,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-30,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,101.85,0.7275,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-30,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,cereals and tubers,Wheat,KG,actual,Retail,ETB,63.40,0.4529,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-30,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,cereals and tubers,Maize,KG,actual,Retail,ETB,42.41,0.3029,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-30,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,vegetables and fruits,Onion,KG,actual,Retail,ETB,40.18,0.2870,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-30,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,oil and fats,Cooking oil,L,actual,Retail,ETB,168.84,1.2060,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,87.67,0.6262,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,cereals and tubers,Wheat,KG,actual,Retail,ETB,53.01,0.3786,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,cereals and tubers,Maize,KG,actual,Retail,ETB,34.00,0.2429,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,vegetables and fruits,Onion,KG,actual,Retail,ETB,36.20,0.2586,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,oil and fats,Cooking oil,L,actual,Retail,ETB,152.26,1.0876,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,,,2,2,agent:2,insufficient_data,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,cereals and tubers,Wheat,KG,actual,Retail,ETB,56.78,0.4056,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,cereals and tubers,Maize,KG,actual,Retail,ETB,37.71,0.2694,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,vegetables and fruits,Onion,KG,actual,Retail,ETB,,,1,1,agent:1,insufficient_data,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,oil and fats,Cooking oil,L,actual,Retail,ETB,151.70,1.0836,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,90.34,0.6453,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,cereals and tubers,Wheat,KG,actual,Retail,ETB,57.16,0.4083,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,cereals and tubers,Maize,KG,actual,Retail,ETB,37.35,0.2668,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,vegetables and fruits,Onion,KG,actual,Retail,ETB,32.95,0.2354,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,oil and fats,Cooking oil,L,actual,Retail,ETB,146.64,1.0474,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,89.83,0.6416,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,cereals and tubers,Wheat,KG,actual,Retail,ETB,58.59,0.4185,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,cereals and tubers,Maize,KG,actual,Retail,ETB,37.67,0.2691,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,vegetables and fruits,Onion,KG,actual,Retail,ETB,36.84,0.2631,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,oil and fats,Cooking oil,L,actual,Retail,ETB,153.90,1.0993,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,92.99,0.6642,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,cereals and tubers,Wheat,KG,actual,Retail,ETB,59.03,0.4216,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,cereals and tubers,Maize,KG,actual,Retail,ETB,38.98,0.2784,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,vegetables and fruits,Onion,KG,actual,Retail,ETB,37.59,0.2685,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,oil and fats,Cooking oil,L,actual,Retail,ETB,157.98,1.1284,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,92.19,0.6585,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,cereals and tubers,Wheat,KG,actual,Retail,ETB,58.83,0.4202,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,cereals and tubers,Maize,KG,actual,Retail,ETB,39.55,0.2825,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,vegetables and fruits,Onion,KG,actual,Retail,ETB,37.32,0.2666,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,oil and fats,Cooking oil,L,actual,Retail,ETB,157.65,1.1261,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,94.62,0.6759,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,cereals and tubers,Wheat,KG,actual,Retail,ETB,59.61,0.4258,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,cereals and tubers,Maize,KG,actual,Retail,ETB,39.77,0.2841,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,vegetables and fruits,Onion,KG,actual,Retail,ETB,,,2,2,agent:2,insufficient_data,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,oil and fats,Cooking oil,L,actual,Retail,ETB,164.86,1.1776,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,99.20,0.7086,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,cereals and tubers,Wheat,KG,actual,Retail,ETB,62.59,0.4471,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,cereals and tubers,Maize,KG,actual,Retail,ETB,40.84,0.2917,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,vegetables and fruits,Onion,KG,actual,Retail,ETB,,,2,2,agent:2,insufficient_data,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,oil and fats,Cooking oil,L,actual,Retail,ETB,165.03,1.1788,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,,,0,0,,insufficient_data,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,cereals and tubers,Wheat,KG,actual,Retail,ETB,63.59,0.4542,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,cereals and tubers,Maize,KG,actual,Retail,ETB,42.29,0.3021,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,vegetables and fruits,Onion,KG,actual,Retail,ETB,40.04,0.2860,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-05-31,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,oil and fats,Cooking oil,L,actual,Retail,ETB,167.90,1.1993,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,87.96,0.6283,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,cereals and tubers,Wheat,KG,actual,Retail,ETB,53.02,0.3787,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,cereals and tubers,Maize,KG,actual,Retail,ETB,34.34,0.2453,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,vegetables and fruits,Onion,KG,actual,Retail,ETB,36.49,0.2606,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,oil and fats,Cooking oil,L,actual,Retail,ETB,151.55,1.0825,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,83.01,0.5929,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,cereals and tubers,Wheat,KG,actual,Retail,ETB,56.09,0.4006,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,cereals and tubers,Maize,KG,actual,Retail,ETB,37.78,0.2699,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,vegetables and fruits,Onion,KG,actual,Retail,ETB,36.29,0.2592,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,oil and fats,Cooking oil,L,actual,Retail,ETB,,,0,0,,insufficient_data,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,90.92,0.6494,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,cereals and tubers,Wheat,KG,actual,Retail,ETB,57.07,0.4076,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,cereals and tubers,Maize,KG,actual,Retail,ETB,37.92,0.2709,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,vegetables and fruits,Onion,KG,actual,Retail,ETB,32.80,0.2343,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,oil and fats,Cooking oil,L,actual,Retail,ETB,147.32,1.0523,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,90.48,0.6463,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,cereals and tubers,Wheat,KG,actual,Retail,ETB,57.99,0.4142,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,cereals and tubers,Maize,KG,actual,Retail,ETB,37.86,0.2704,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,vegetables and fruits,Onion,KG,actual,Retail,ETB,36.92,0.2637,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,oil and fats,Cooking oil,L,actual,Retail,ETB,155.30,1.1093,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,92.94,0.6639,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,cereals and tubers,Wheat,KG,actual,Retail,ETB,59.01,0.4215,8,5,agent:6|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,cereals and tubers,Maize,KG,actual,Retail,ETB,38.95,0.2782,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,vegetables and fruits,Onion,KG,actual,Retail,ETB,37.74,0.2696,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Saris,8.9797,38.7622,oil and fats,Cooking oil,L,actual,Retail,ETB,159.83,1.1416,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,,,2,2,agent:2,insufficient_data,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,cereals and tubers,Wheat,KG,actual,Retail,ETB,59.19,0.4228,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,cereals and tubers,Maize,KG,actual,Retail,ETB,39.32,0.2809,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,vegetables and fruits,Onion,KG,actual,Retail,ETB,37.23,0.2659,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Akaki,8.8939,38.8069,oil and fats,Cooking oil,L,actual,Retail,ETB,154.71,1.1051,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,95.68,0.6834,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,cereals and tubers,Wheat,KG,actual,Retail,ETB,,,0,0,,insufficient_data,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,cereals and tubers,Maize,KG,actual,Retail,ETB,40.46,0.2890,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,vegetables and fruits,Onion,KG,actual,Retail,ETB,39.10,0.2793,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Kera,8.9994,38.7481,oil and fats,Cooking oil,L,actual,Retail,ETB,165.70,1.1836,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,97.80,0.6986,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,cereals and tubers,Wheat,KG,actual,Retail,ETB,62.46,0.4461,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,cereals and tubers,Maize,KG,actual,Retail,ETB,40.84,0.2917,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,vegetables and fruits,Onion,KG,actual,Retail,ETB,41.50,0.2964,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Shola Gebeya,9.0244,38.7986,oil and fats,Cooking oil,L,actual,Retail,ETB,165.30,1.1807,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,103.35,0.7382,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,cereals and tubers,Wheat,KG,actual,Retail,ETB,62.54,0.4467,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,cereals and tubers,Maize,KG,actual,Retail,ETB,42.59,0.3042,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,vegetables and fruits,Onion,KG,actual,Retail,ETB,40.52,0.2894,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-01,Addis Ababa,Addis Ababa,Piazza,9.0356,38.7522,oil and fats,Cooking oil,L,actual,Retail,ETB,168.71,1.2051,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-02,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,88.73,0.6338,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-02,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,cereals and tubers,Wheat,KG,actual,Retail,ETB,53.02,0.3787,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-02,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,cereals and tubers,Maize,KG,actual,Retail,ETB,34.71,0.2479,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-02,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,vegetables and fruits,Onion,KG,actual,Retail,ETB,36.36,0.2597,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-02,Addis Ababa,Addis Ababa,Merkato,9.0341,38.7395,oil and fats,Cooking oil,L,actual,Retail,ETB,150.24,1.0731,3,2,agent:2|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-02,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,83.44,0.5960,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-02,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,cereals and tubers,Wheat,KG,actual,Retail,ETB,56.12,0.4009,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-02,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,cereals and tubers,Maize,KG,actual,Retail,ETB,38.03,0.2716,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-02,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,vegetables and fruits,Onion,KG,actual,Retail,ETB,35.95,0.2568,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-02,Addis Ababa,Addis Ababa,Ehil Berenda,9.0333,38.7389,oil and fats,Cooking oil,L,actual,Retail,ETB,153.30,1.0950,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-02,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,90.79,0.6485,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-02,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,cereals and tubers,Wheat,KG,actual,Retail,ETB,57.36,0.4097,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-02,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,cereals and tubers,Maize,KG,actual,Retail,ETB,37.65,0.2689,9,6,agent:7|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-02,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,vegetables and fruits,Onion,KG,actual,Retail,ETB,33.47,0.2391,5,3,agent:4|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-02,Addis Ababa,Addis Ababa,Atikilt Tera,9.03,38.745,oil and fats,Cooking oil,L,actual,Retail,ETB,146.28,1.0449,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-02,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,cereals and tubers,Teff (mixed),KG,actual,Retail,ETB,92.32,0.6594,7,5,agent:5|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-02,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,cereals and tubers,Wheat,KG,actual,Retail,ETB,57.99,0.4142,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-02,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,cereals and tubers,Maize,KG,actual,Retail,ETB,38.18,0.2727,6,4,agent:4|user:2,published,waga-index-v1,snap_2026-07-25T06_v1
2026-06-02,Addis Ababa,Addis Ababa,Asko,9.0489,38.6889,vegetables and fruits,Onion,KG,actual,Retail,ETB,36.97,0.2641,4,3,agent:3|user:1,published,waga-index-v1,snap_2026-07-25T06_v1
